id;coments
1953;Depois de uma viagem de 6 horas, ja tinha lido que Mateiros não possuia estrutura se comparar a de outras localidades proximas, porém tinha lido a respeito da hospitalidade das pessoas, o que, não posso confirmar nesse estabelecimento, além da cachoeira não possuir qualquer infraestrutura, apesar de ser cobrada entrada, no dia que fui, estava lotada, dois individuos (um casal), que se identificaram como donos, foram extremamente mal educados com varios clientes neste dia, o que vale na verdade é a natureza e a beleza da cachoeira, mas não espere nada além disso, só no Brasil mesmo!
1954;"A cachoeira é lindíssima, mas estava tão cheia por conta do feriado que deixamos de aproveitá-la ao máximo. Deveriam limitar o número de visitantes, já que se paga muito caro (R$ 20,00/pp) para acessá-la. Boa estrutura. Falta apenas avisa quanto a profundidade, pois mesmo nas margens não \dá pé\"", o que pode gerar uma situação de perigo para os desavisados."""
1955;A cachoeira é lindíssima, com águas cristalinas como em Bonito MS. Pela lateral direita tem um caminho de acesso ao meio da cachoeira. Dá para sentar nas pedras e ficar sentindo as boas energias da água no corpo. Explore todo o poço com o snorkel, a visibilidade é incrível.
1956;Esta atração do Jalapão é simplesmente um espetáculo! A água é de um azul belíssimo. Ambiente bem preservado. Fomos no mês de novembro/2014, depois da época de chuvas e a cachoeira estava bem cheia. Tem estacionamento, algumas mesas e bancos para fazer um piquenique. Não vi banheiro. Paga-se R$ 20,00 por pessoa para entrar (preço de novembro/2014).
1957;Do Parque do Jalapão, essa foi a cachoeira que mais me impressionou, pela correnteza, cor da água, e tranquilidade do lugar. Imperdível!
1958;Uma das atrações mais legais do Jalapão. Não esqueça de levar óculos para poder explorar o ecossistema debaixo d'água. Confira se seu guia pode fornecer de graça. 
1959;Inenarrável! O melhor é que não houvessem fotos e você se surpreendesse com o que vê! Mas nada é igual a estar lá! Passe tantas quantas horas puder!!! Mas lembre-se de que tem mais segredos no Jalapão do que um visitante pode desvendar!
1960;Inenarrável! O melhor é que não houvessem fotos e você se surpreendesse com o que vê! Mas nada é igual a estar lá! Passe tantas quantas horas puder!!! Mas lembre-se de que tem mais segredos no Jalapão do que um visitante pode desvendar!
1961;Perfeita! Água maravilhosa de linda, limpa, temperatura agradável! É um lugar lindo demais! Vale a pena conhecer! Quem vai ao Jalapão tem que ir nessa cachoeira!
1962;Não dá pra descrever perfeitamente a cor da água, realmente vale a pena e o esforço da viagem! Se for ao Jalapão é uma atração imperdível!
1963;Essa foi a cachoeira que mais me impressionou. A cor da agua, o volume e a temperatura soa realmente fantásticos. Ha uma correnteza forte mas nas bordas e' possível o banho e experimentar a delicia do lugar que oportuniza fotos incríveis.
1964;A experiência no carnaval 2015 não foi das melhores. Cachoeira linda, transparente, mas completamente lotada. Algazarra, gritaria, muita gente bêbada, numa confusão que acabou com o ambiente de paz daquele lugar.
1965;A cachoeira é uma delícia! Ótima para se banhar! A água é transparente. Linda linda! Cobravam R$20,00 por pessoa para visitar a cachoeira. Tem uma área de camping e um restaurante lá dentro, então fica mais cheia que as outras da região.
1966;A cachoeira do Rio formiga tem águas transparentes de um verde-água incrível. Não deixe de conhecer também o encontro dos rios, os fervedouros e o pôr-do-sol nas dunas. 
1967;Águas cristalinas.... muita correnteza e a certeza que você irá se divertir demais!!! Tente nadar contra a correnteza! Divirta-se tirando fotos sob a água!
1968;Quando não deparamos com aquela água verde e cristalina, precisamos chegar perto para acreditar. É realmente linda e proporciona um banho delicioso!Algumas pessoas levaram máscara de mergulho e podemos ver peixes e as plantas no fundo.Tem troncos para nos apoiarmos e uma piscina menor para crianças ou quem quiser ficar num cantinho sossegado.Imperdível!!!
1969;Maravilhosa com água muito limpa e cor azul, uma das melhores atrações do jalapão que não deve deixar de conhecer. Necessário repelente sempre em qualquer lugar lá.
1970;Uma das cachoeiras com as águas mais límpidas que conheci, ela não impressiona no tamanho, porém as águas dificilmente ficarão esquecidas por você.
1971;Só vi água igual em Bonito-MS. Água tão cristalina que com o sol fica uma tonalidade azul turquesa incrível. Vale levar uma máscara para um mergulho em apnéia.
1972;Água cor de esmeralda, limpa, linda e transparente. Que lugar maravilhoso para passar uma tarde. O local merecia um restaurante. Mas talvez virasse bagunça. De qualquer forma foi uma visita muito agradável.
1973;o poço mais transparente que nadei no Jalapão!A cachoeira é pequena, mas linda demais.Levem snorkel para apreciar o fundo do poço, não tem quase peixes, mas mesmo assim vale a pena mergulhar.
1974;A queda d'água não é muito grande, mas é muito bonita. A água é clarinha e na temperatura ideal para um banho. O poço é fundo e tem um pouco de correnteza, mas na sequência tem uma parte do rio que é calminha e rasa.  
1975;Belíssima cachoeira! Reserve um dia todo, no mínimo meio período  se vc gosta de água (ou até mais - vale a visita). As fotos não chegam aos pés da beleza do lugar. Água como cristal. No local da queda é fundo, não dá pé. Mas é possível nadar para quem o sabe. Entretanto, quem não sabe poderá desfrutar de suas belezas e águas: a poucos metros as águas se acalmam e um canal que dá pé (para adultos) é formado.Leve óculos de natação ou máscara de mergulho, não vi muitos peixes mas a cor da água é algo que vale a pena ser vista, já que a luminosidade muda ao longo do dia e a cor das águas também.Mais
1976;Simplesmente a cachoeira mais linda que já vi na vida. É cristalina, água deliciosa, sensacional! A única coisa é que achei caro. R$20,00 por pessoa, mas vale a pena. Vá e fique o dia inteiro para fazer valer a entrada. Há uma cabana com algumas poucas comidas e bebidas na entrada. Não aceitam cartão em nenhum lugar.
1977;A cachoeira do Formiga é uma das melhores cachoeiras para banho da região. A água é transparente e o lugar é limpo. Vale a pena levar um óculos de natação ou máscara de mergulho para observar os peixes da região. Paga-se para entrar (R$20,00 por pessoa), mas há banheiros e, sob encomenda, pode-se almoçar no local.
1978;essa cachoeira é fantástica. A cor da água é inacreditável. é um lugar muito visitado no jalapão e tem que pagar 20 reais mas vale muito a pena!!!
1979;a Cachoeira em sí não é muito grande, mas deságua numa piscina bem legal...água em temperatura boa, agradável... valeu!
1980;Este lugar foi uma surpresa pois não achava que seria tão lindo. =)Sabe quando vc vê fotos de um lugar e quando chega lá não é igual ?Normalmente porque o tempo não estava bom ou o lugar só fica assim em determinada época do ano... seja qual for a razão. Felizmente, para minha surpresa, não tive essa decepção pois a cachoeira da formiga é 100% fiel as fotos, que lugar LINDO ! Eu não queria ir embora e mesmo depois de vários dias continuo lembrando e pensando que gostaria de estar lá.
1981;Estivemos na cachoeira da formiga e posso dizer que nunca havia visto nada igual... A agua é cristalina, o fundo azul. Para quem visita o Jalapão é imperdível.
1982;A trilha é tranquila e a cachoeira é muito bonita! Só tem que tomar cuidado para não se machucar nas pedras.
1983;lugar simples mas vale a pena conhecer pelo azul esverdeado das águas.No local também tem a venda artesanato e o pessoal é bem simpático.
1984;bastante agua,, mas funda tem que saber nadar, mas existe local onde vc consegue ficar em pé esse lugar não pode deixar de ir....
1985;Águas límpidas, claras e calmas!!! Perfeita para um mergulho em uma piscina natural que se forma após uma queda de água moderada da Cachoeira. Muitas espécies de pequenos peixes podem ser admirados nesta preciosa atração.
1986;É um lugar único, mágico, diferente, relaxante, paradisíaco. Vale a pena conhecer. Fui com um grupo e foi muito divertido. Leve máscara de mergulho, pois é uma beleza fantástica a visão sob as águas transparentes.
1987;nunca vimos uma cachoeira tão linda. a água era límpida e azul que dava para ver o fundo. Recomendo a todos
1988;A coloração e transparência das águas são impressionantes. O banho é imperdível. Aplique repelente ao sair da água. Há muitos mosquitos no local.
1989;Uma das mais belas cachoeiras que conheci. Água cristalina e transparente. Recomendo levar bastante repelente, pois há muita mutuca.
1990;Com certeza é a água mais linda que já vi no Brasil.Sem descrição o local é  belíssimo, com águas transparente, o fundo de areia clara a deixa com uma leve tom esverdeado. Aproveite para fazer um camping selvagem e esquecer de todos os seus problemas.Linda!
1991;A cor e a temperatura da agua são incríveis, assim como os outros, é um passeio imperdível para quem visita o Jalapão
1992;Essa cachoeira é tudo de bom que se pode encontrar no paraíso!Um banho refrescante, em água límpidas e areias brancas.
1993;Uma das melhores atrações do Jalapão. Um verdadeiro aquário a céu aberto. Água límpida, ótima para adultos e crianças, Para o acesso é necessário pagar uma taxa de 20,00 reais pois se trata de propriedade particular.
1994;Talvez uma das melhores do mundo, maravilhoso banho de água potável, sem igual, um espetaculo ainda maior por baixo da água, conforme as fotos que coloquei.
1995;A cachoeira não tem uma grande queda d' agua mas é bem forte.O que se destaca mesmo é a cor da água, azul/verde cristalina...é uma paisagem linda demais.Paga-se 20 reais para entrar na atração.Um dos poucos atrativos na região que tem comida e bebida disponível para compra e banheiro.
1996;O melhor de todos, não dá vontade de sair de lá, a água é incrivelmente translúcida, mergulhar com óculos de mergulho é como se estivesse nadando dentro de um aquário...lindo!
1997;A cachoeira tem água cristalina, límpida. Excelente para banho, diversão. E a temperatura ideal (nem quente nem fria) faz você ficar lá por horas. Vale a pena levar óculos e snorkel para apreciar ainda mais as belezas da natureza e peixes presentes no local.
1998;Viajei para o Jalapão pela Koruba, foi uma experiência maravilhosa. Todos os principais pontos turísticos foram visitados. Foi uma semana de muito contato com a natureza maravilhosa do Serrado.Valeu
1999;Como tudo no Jalapão, o acesso é difícil e relativamente longe de Mateiros/TO, mas vale a pena a ida à cachoeira. É uma das mais bonitas do Jalapão: além da pequena queda d'água, possui uma piscina natural e um rio cristalino, ótimo para o banho de adultos e crianças. Tem uma estrutura para visitantes pequena, com banheiro e bar.
2000;"O Jalapão é um encanto a cada ponto turístico que se vá.A cachoeira da Formiga e sua límpidas águas é um oásis no Deserto do Jalapão.Mas para qualquer parte do Jalapão que pretenda conhecer, esteja preparado para várias horas e kilometros de carro 4x4.Você passa hoooras sem ver ninguem pela estrada.É turismo de aventura mesmo.  Como vi escrito por lá: \O Jalapão é bruto!\""Portanto esteja preparado fisicamente e não espere nenhum tipo de conforto."""
